occlusion_level,keypoint,precision,recall,f1_score
level 20,2.0,0.6089108910891089,0.0421088668264293,0.07877041306436118
level 20,3.0,0.5693069306930693,0.0394782011671816,0.0738362760834671
level 20,4.0,0.4306930693069307,0.030155979202772965,0.056365403304178816
level 20,5.0,0.6336633663366337,0.043745727956254275,0.08184143222506395
level 20,6.0,0.599009900990099,0.04145255224391915,0.0775392502403076
level 20,7.0,0.594059405940594,0.0411240575736806,0.07692307692307691
level 20,8.0,0.43564356435643564,0.030492030492030493,0.05699481865284974
level 20,9.0,0.6386138613861386,0.044072429108302016,0.08245445829338446
level 20,10.0,0.599009900990099,0.04145255224391915,0.0775392502403076
level 20,11.0,0.5594059405940595,0.03881827550669873,0.07259877931256024
level 20,12.0,0.40594059405940597,0.02847222222222222,0.053212199870214145
level 20,13.0,0.6831683168316832,0.04700272479564033,0.08795411089866156
level 20,14.0,0.6435643564356436,0.04439890710382514,0.0830670926517572
level 20,15.0,0.6039603960396039,0.04178082191780822,0.07815502882767457
level 20,16.0,0.47029702970297027,0.032837884548911164,0.06138933764135703
level 20,17.0,0.6287128712871287,0.04341880341880342,0.08122801407099456
level 20,18.0,0.5891089108910891,0.0407953376756942,0.07630650849631292
level 20,19.0,0.5544554455445545,0.03848797250859107,0.07197943444730077
level 20,20.0,0.4603960396039604,0.03216879972327914,0.06013579049466537
level 21,0.0,0.9157894736842105,0.058310991957104555,0.10964083175803402
level 21,1.0,0.7473684210526316,0.048102981029810296,0.09038828771483133
level 21,2.0,0.6368421052631579,0.04128283862163084,0.07753925024030758
level 21,3.0,0.5842105263157895,0.038000684697021565,0.07135969141755062
level 21,4.0,0.4263157894736842,0.028017986855759253,0.05258033106134372
level 21,5.0,0.6421052631578947,0.04160982264665757,0.07815502882767457
level 21,6.0,0.5947368421052631,0.0386589120766336,0.07259877931256023
level 21,7.0,0.5789473684210527,0.03767123287671233,0.07073954983922828
level 21,8.0,0.41578947368421054,0.027345102111457253,0.05131536213056188
level 21,9.0,0.6421052631578947,0.04160982264665757,0.07815502882767457
level 21,10.0,0.5947368421052631,0.0386589120766336,0.07259877931256023
level 21,11.0,0.5421052631578948,0.03535873669756265,0.0663873670641315
level 21,12.0,0.4105263157894737,0.027008310249307478,0.050682261208576995
level 21,13.0,0.6894736842105263,0.04454267256035362,0.08367933567550304
level 21,14.0,0.6368421052631579,0.04128283862163084,0.07753925024030758
level 21,15.0,0.6052631578947368,0.039316239316239315,0.07383627608346709
level 21,16.0,0.5,0.03270223752151463,0.061389337641357025
level 21,17.0,0.6473684210526316,0.041936583702693486,0.0787704130643612
level 21,18.0,0.6105263157894737,0.039644565960355434,0.07445442875481385
level 21,19.0,0.5789473684210527,0.03767123287671233,0.07073954983922828
level 21,20.0,0.4789473684210526,0.03136849362288866,0.05888062115820123
