occlusion_level,keypoint,precision,recall,f1_score
level 20,2.0,0.782312925170068,0.038746630727762806,0.0738362760834671
level 20,3.0,0.5714285714285714,0.028600612870275793,0.054474708171206226
level 20,4.0,0.4421768707482993,0.02227553118574366,0.042414355628058724
level 20,5.0,0.8503401360544217,0.04197447951645399,0.08
level 20,6.0,0.7551020408163265,0.03744939271255061,0.07135969141755062
level 20,7.0,0.5510204081632653,0.027607361963190184,0.05258033106134372
level 20,8.0,0.3877551020408163,0.01958762886597938,0.03729146221786065
level 20,9.0,0.8843537414965986,0.04358028830036876,0.0830670926517572
level 20,10.0,0.7755102040816326,0.03842264914054601,0.07321772639691715
level 20,11.0,0.46938775510204084,0.023613963039014373,0.044965786901270774
level 20,12.0,0.3401360544217687,0.01722356183258698,0.03278688524590164
level 20,13.0,0.8163265306122449,0.04036326942482341,0.07692307692307693
level 20,14.0,0.7755102040816326,0.03842264914054601,0.07321772639691715
level 20,15.0,0.4965986394557823,0.024948735475051265,0.047510575984380084
level 20,16.0,0.3333333333333333,0.016884906960716747,0.0321416857986225
level 20,17.0,0.7414965986394558,0.036799459824442944,0.07011900932775812
level 20,18.0,0.6802721088435374,0.033863867253640365,0.06451612903225806
level 20,19.0,0.5238095238095238,0.02627986348122867,0.05004874878128046
level 20,20.0,0.3945578231292517,0.01992442459635864,0.03793328973185088
level 21,0.0,0.9565217391304348,0.05145339124624123,0.09765377298668358
level 21,1.0,0.9254658385093167,0.0498661311914324,0.09463321689425216
level 21,2.0,0.7950310559006211,0.043141220087630605,0.08184143222506395
level 21,3.0,0.5900621118012422,0.03237900477164281,0.061389337641357025
level 21,4.0,0.4161490683229814,0.023055746730901584,0.043690903162699704
level 21,5.0,0.8881987577639752,0.04795439302481556,0.09099586382437162
level 21,6.0,0.7950310559006211,0.043141220087630605,0.08184143222506395
level 21,7.0,0.5217391304347826,0.028737598357851522,0.054474708171206226
level 21,8.0,0.36645962732919257,0.02035886818495514,0.03857469761359922
level 21,9.0,0.9006211180124224,0.04859249329758713,0.09220985691573927
level 21,10.0,0.782608695652174,0.042495784148397976,0.08061420345489444
level 21,11.0,0.42857142857142855,0.02372764786795048,0.04496578690127077
level 21,12.0,0.2919254658385093,0.016285516285516284,0.030850016409583198
level 21,13.0,0.8136645962732919,0.04410774410774411,0.08367933567550304
level 21,14.0,0.7639751552795031,0.04152599594868332,0.0787704130643612
level 21,15.0,0.43478260869565216,0.02406325197662427,0.04560260586319218
level 21,16.0,0.2670807453416149,0.014920194309507287,0.028261583963194215
level 21,17.0,0.7515527950310559,0.04087837837837838,0.07753925024030758
level 21,18.0,0.6956521739130435,0.037953236191121655,0.07197943444730077
level 21,19.0,0.515527950310559,0.02840520191649555,0.053843658773921506
level 21,20.0,0.30434782608695654,0.016966759002770084,0.032141685798622505
