occlusion_level,keypoint,precision,recall,f1_score
level 15,15.0,0.8961352657004831,0.12546499830909705,0.2201127261940077
level 15,16.0,0.8285024154589372,0.11710481392966883,0.20520490577325753
level 15,17.0,0.8816425120772947,0.12368688580142324,0.21693907875185736
level 15,18.0,0.8043478260869565,0.11408016443987667,0.1998199819981998
level 15,19.0,0.7294685990338164,0.10457063711911357,0.18291944276196243
level 15,20.0,0.6908212560386473,0.09958217270194986,0.17407181984175288
level 16,0.0,0.9546925566343042,0.09879437374413931,0.17905918057663125
level 16,1.0,0.7864077669902912,0.08282208588957055,0.14986123959296946
level 16,2.0,0.5436893203883495,0.05876180482686254,0.10606060606060606
level 16,3.0,0.4627831715210356,0.05045871559633028,0.09099586382437162
level 16,4.0,0.3365695792880259,0.037209302325581395,0.06701030927835051
level 16,5.0,0.7313915857605178,0.07747685978745286,0.14011159330440173
level 16,6.0,0.6181229773462783,0.0662734212352533,0.11971168912566596
level 16,7.0,0.6019417475728155,0.06465067778936393,0.1167608286252354
level 16,8.0,0.5080906148867314,0.055126404494382025,0.09946151409566045
level 16,9.0,0.9029126213592233,0.09393939393939393,0.17017383348581885
level 16,10.0,0.8543689320388349,0.08934010152284264,0.16176470588235295
level 16,11.0,0.8349514563106796,0.08748728382502544,0.15837937384898712
level 16,12.0,0.7281553398058253,0.07716049382716049,0.13953488372093023
level 16,13.0,0.919093851132686,0.09546218487394958,0.17295980511571254
level 16,14.0,0.919093851132686,0.09546218487394958,0.17295980511571254
level 16,15.0,0.8705501618122977,0.09087837837837838,0.16457632303456712
level 16,16.0,0.7799352750809061,0.08219645293315143,0.14871953100894783
level 16,17.0,0.8543689320388349,0.08934010152284264,0.16176470588235295
level 16,18.0,0.7637540453074434,0.08062862999658353,0.14585908529048208
level 16,19.0,0.7184466019417476,0.07621009268795056,0.1378026070763501
level 16,20.0,0.6763754045307443,0.07206896551724137,0.13025864755375505
level 17,0.0,0.9411764705882353,0.08579088471849866,0.15724815724815724
level 17,1.0,0.7941176470588235,0.07336956521739131,0.13432835820895522
level 17,2.0,0.5294117647058824,0.05013927576601671,0.0916030534351145
level 17,3.0,0.47058823529411764,0.04481792717086835,0.08184143222506395
level 17,4.0,0.3382352941176471,0.032624113475177303,0.05950840879689521
level 17,5.0,0.7536764705882353,0.06989430617115582,0.1279251170046802
level 17,6.0,0.6433823529411765,0.06028246641405443,0.11023622047244096
level 17,7.0,0.6139705882352942,0.05768566493955095,0.105462582886012
level 17,8.0,0.49264705882352944,0.04682040531097135,0.0855137204850032
level 17,9.0,0.8970588235294118,0.08209959623149395,0.15043156596794083
level 17,10.0,0.8345588235294118,0.07681895093062606,0.14068794546017974
level 17,11.0,0.8125,0.07494065785011868,0.1372244644520335
level 17,12.0,0.6801470588235294,0.06350841057329214,0.1161695447409733
level 17,13.0,0.9080882352941176,0.08302521008403362,0.15214043732676316
level 17,14.0,0.8970588235294118,0.08209959623149395,0.15043156596794083
level 17,15.0,0.8419117647058824,0.07744335475143727,0.1418395788169712
level 17,16.0,0.7352941176470589,0.06830601092896176,0.12500000000000003
level 17,17.0,0.8272058823529411,0.07619370132069082,0.13953488372093023
level 17,18.0,0.75,0.06957708049113233,0.12734082397003746
level 17,19.0,0.6801470588235294,0.06350841057329214,0.1161695447409733
level 17,20.0,0.6433823529411765,0.06028246641405443,0.11023622047244096
level 18,0.0,0.8740157480314961,0.037198391420911525,0.07135969141755061
level 18,1.0,0.7165354330708661,0.03070175438596491,0.05888062115820123
level 18,2.0,0.5984251968503937,0.025771447948457104,0.0494148244473342
level 18,3.0,0.5511811023622047,0.02378525314305131,0.04560260586319218
level 18,4.0,0.4330708661417323,0.01878415300546448,0.03600654664484451
level 18,5.0,0.7086614173228346,0.030374620317246033,0.05825242718446602
level 18,6.0,0.5905511811023622,0.025440976933514246,0.04878048780487805
level 18,7.0,0.5433070866141733,0.02345343303874915,0.044965786901270774
level 18,8.0,0.41732283464566927,0.018113465481886533,0.034719947592531934
level 18,9.0,0.7952755905511811,0.03396099529253531,0.0651402773298936
level 18,10.0,0.6692913385826772,0.028735632183908046,0.05510534846029173
level 18,11.0,0.6456692913385826,0.02774957698815567,0.053212199870214145
level 18,12.0,0.47244094488188976,0.020456870098874872,0.0392156862745098
level 18,13.0,0.7952755905511811,0.03396099529253531,0.0651402773298936
level 18,14.0,0.7952755905511811,0.03396099529253531,0.0651402773298936
level 18,15.0,0.6614173228346457,0.028407169428474807,0.054474708171206226
level 18,16.0,0.5511811023622047,0.02378525314305131,0.04560260586319218
level 18,17.0,0.7244094488188977,0.03102866779089376,0.05950840879689521
level 18,18.0,0.6614173228346457,0.028407169428474807,0.054474708171206226
level 18,19.0,0.6220472440944882,0.02676151761517615,0.05131536213056187
level 18,20.0,0.5433070866141733,0.02345343303874915,0.044965786901270774
level 19,0.0,0.9090909090909091,0.033444816053511704,0.06451612903225806
level 19,1.0,0.7454545454545455,0.02759084791386272,0.053212199870214145
level 19,2.0,0.6272727272727273,0.02331868874619804,0.044965786901270774
level 19,3.0,0.6,0.022327469553450607,0.043052837573385516
level 19,4.0,0.43636363636363634,0.016337644656228726,0.031496062992125984
level 19,5.0,0.7090909090909091,0.02628032345013477,0.050682261208577
level 19,6.0,0.6090909090909091,0.022658099425093,0.043690903162699704
level 19,7.0,0.5454545454545454,0.020338983050847456,0.039215686274509796
level 19,8.0,0.42727272727272725,0.016002723867892407,0.030850016409583195
level 19,9.0,0.7636363636363637,0.02824478816408877,0.054474708171206226
level 19,10.0,0.6363636363636364,0.02364864864864865,0.04560260586319218
level 19,11.0,0.6090909090909091,0.022658099425093,0.043690903162699704
level 19,12.0,0.4,0.014996591683708248,0.02890932982917214
level 19,13.0,0.7818181818181819,0.02889784946236559,0.05573558003888529
level 19,14.0,0.7727272727272727,0.02857142857142857,0.055105348460291734
level 19,15.0,0.6454545454545455,0.02397838568051334,0.04623901009443178
level 19,16.0,0.509090909090909,0.019008825526137134,0.03664921465968586
level 19,17.0,0.7545454545454545,0.02791792801883619,0.053843658773921506
level 19,18.0,0.6545454545454545,0.024307900067521943,0.046875
level 19,19.0,0.6090909090909091,0.022658099425093,0.043690903162699704
level 19,20.0,0.5,0.01867572156196944,0.03600654664484452
level 20,0.0,0.900990099009901,0.030434782608695653,0.05888062115820123
